author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296565916/,Москва,sale,flat,4,8,2,65.0,-1,0,45900000,Тверской,Благовещенский переулок,5,Маяковская,
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/301259458/,Москва,sale,flat,3,26,2,36.0,-1,0,16790000,Лефортово, Крузенштерна,12к3,Авиамоторная,Символ
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/299414368/,Москва,sale,flat,8,36,2,71.0,-1,0,45000000,Хорошево-Мневники,Шелепихинская набережная,34к3зд6,Шелепиха,Сердце Столицы
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296711017/,Москва,sale,flat,6,12,2,52.0,-1,0,30000000,Аэропорт,Ленинградский проспект,36с36,Петровский Парк,ВТБ Арена парк
ID 13115976,homeowner,https://www.cian.ru/sale/flat/301461492/,Москва,sale,flat,1,17,2,81.0,-1,0,13990000,,,19,Рассказовка,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/297935793/,Москва,sale,flat,3,5,2,52.0,-1,0,39000000,Донской,4-й Верхний Михайловский проезд,4к1,Шаболовская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299558863/,Москва,sale,flat,2,4,2,136.6,-1,0,75000000,Донской,Варшавское шоссе,9с28,Тульская,Даниловская мануфактура
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301489360/,Москва,sale,flat,8,17,2,60.0,-1,0,21300000,Бескудниковский,Селигерская ,2,Верхние Лихоборы,ул. Селигерская д. 2
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300006046/,Москва,sale,flat,4,6,2,156.0,-1,0,79990000,Тверской, Малая Дмитровка,29С1,Маяковская,
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/300862129/,Москва,sale,flat,24,24,2,58.0,-1,0,39300000,Хорошево-Мневники,Шелепихинская набережная,34к3,Шелепиха,Сердце Столицы
Владис,real_estate_agent,https://www.cian.ru/sale/flat/301598664/,Москва,sale,flat,6,12,2,38.3,-1,0,10000000,Текстильщики,2-й Саратовский проезд,6К1,Текстильщики,
BRIGHT ESTATE - городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/295731374/,Москва,sale,flat,2,8,2,89.3,-1,0,188240000,Якиманка,Большой Толмачевский переулок,5С11,Третьяковская,Дом Лаврушинский
Novel Estates,real_estate_agent,https://www.cian.ru/sale/flat/300664255/,Москва,sale,flat,18,27,2,61.0,-1,0,26300000,Хорошевский, Зорге,9к2,Полежаевская,Рихард
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301028122/,Москва,sale,flat,2,14,2,85.0,-1,0,40500000,Хамовники,Фрунзенская набережная,40,Фрунзенская,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/279618463/,Москва,sale,flat,18,25,2,72.5,-1,0,35000000,Раменки, Лобачевского,120к2,Аминьевская,Событие
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/287296773/,Москва,sale,flat,6,11,2,79.7,-1,0,30000000,Лефортово,шоссе Энтузиастов,1к2,Москва-Товарная,Символ
Ирина Добронравова,realtor,https://www.cian.ru/sale/flat/300813808/,Москва,sale,flat,7,14,2,45.0,-1,0,19990000,Савеловский, 8 Марта,2/10к2,Гражданская,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/290380842/,Москва,sale,flat,33,73,2,103.0,-1,0,110000000,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/299256648/,Москва,sale,flat,2,5,2,74.9,-1,0,85750000,Замоскворечье,Большой Ордынский переулок,4С4,Третьяковская,Собрание клубных домов ORDYNKA
ID 16594271,unknown,https://www.cian.ru/sale/flat/298705499/,Москва,sale,flat,12,12,2,55.0,-1,0,14400000,Косино-Ухтомский,Салтыковская ,6/2к2,Новокосино,мой адрес На Салтыковской
ID 95996886,realtor,https://www.cian.ru/sale/flat/300554400/,Москва,sale,flat,8,9,2,37.0,-1,0,13999000,Текстильщики,Волжский бульвар,12К1,Текстильщики,
ЦеНтр ПИК,real_estate_agent,https://www.cian.ru/sale/flat/294008904/,Москва,sale,flat,3,7,2,80.0,-1,0,30500000,Басманный,Нижняя Красносельская ,35С2,Бауманская,Kleinhouse
Центральный Департамент Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/297426542/,Москва,sale,flat,14,16,2,72.2,-1,0,11000000,, Агрохимическая,3,Толстопальцево,Внуково Парк
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300158466/,Москва,sale,flat,5,5,2,79.5,-1,0,28900000,Пресненский,Стрельбищенский переулок,13,Москва-Сити,
ЦеНтр ПИК,real_estate_agent,https://www.cian.ru/sale/flat/301449141/,Москва,sale,flat,21,22,2,39.9,-1,0,13300000,, Картмазовские Пруды,2к3,Филатов Луг,Филатов луг
Мария Балакина,realtor,https://www.cian.ru/sale/flat/299496399/,Москва,sale,flat,7,9,2,38.0,-1,0,15200000,Черемушки,Нахимовский проспект,37К2,Профсоюзная,
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/300520402/,Москва,sale,flat,30,43,2,46.0,-1,0,30490000,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,Сердце Столицы
ID 103315067,homeowner,https://www.cian.ru/sale/flat/299928040/,Москва,sale,flat,10,10,2,40.6,-1,0,16646000,Лефортово, Золоторожский Вал,8,Серп и Молот,Золоторожский
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/298660598/,Москва,sale,flat,18,24,2,53.0,-1,0,21000000,Лефортово, 2-я Синичкина,5,Сортировочная,
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/299528147/,Москва,sale,flat,13,36,2,63.5,-1,0,39900000,Хорошево-Мневники,Шелепихинская набережная,34к3зд6,Шелепиха,Сердце Столицы
ID 114506009,homeowner,https://www.cian.ru/sale/flat/299883663/,Москва,sale,flat,9,23,2,53.0,-1,0,26900000,Раменки,Мичуринский проспект,13к1,Ломоносовский проспект,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539707/,Москва,sale,flat,4,5,2,80.0,-1,0,44000000,Арбат, Большая Молчановка,24/2С1а,Арбатская,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296060032/,Москва,sale,flat,5,8,2,52.7,-1,0,49000000,Таганский,Славянская площадь,2/5с1,Китай-город,LUMIN
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/298529365/,Москва,sale,flat,6,10,2,70.0,-1,0,88000000,Тверской, Фадеева,4А,Новослободская,Итальянский Квартал
Бест офис на Таганской,real_estate_agent,https://www.cian.ru/sale/flat/301563860/,Москва,sale,flat,1,9,2,44.6,-1,0,9990000,Люблино,проспект 40 лет Октября,4к1,Люблино,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/297716380/,Москва,sale,flat,36,53,2,78.0,-1,0,45800000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/298199191/,Москва,sale,flat,11,14,2,69.0,-1,0,55000000,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden
Анна Озерецковская,realtor,https://www.cian.ru/sale/flat/300740040/,Москва,sale,flat,9,9,2,37.1,-1,0,16300000,Раменки,Мосфильмовская ,22,Поклонная,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/289806249/,Москва,sale,flat,4,8,2,66.7,-1,0,52000000,Таганский,Серебряническая набережная,11,Китай-город,Титул на Серебрянической
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/283680381/,Москва,sale,flat,4,7,2,65.0,-1,0,88150943,Хамовники,Комсомольский проспект,42С2,Спортивная,Clerkenwell House
OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/300142526/,Москва,sale,flat,16,24,2,72.0,-1,0,17390000,Бирюлево Восточное,6-я Радиальная ,7/1к2,Царицыно,Царицыно-2
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299294037/,Москва,sale,flat,2,6,2,80.0,-1,0,80000000,Замоскворечье,Большой Ордынский переулок,4С4,Третьяковская,Собрание клубных домов ORDYNKA
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/292133929/,Москва,sale,flat,3,5,2,41.0,-1,0,40900000,Замоскворечье,Озерковская набережная,6,Новокузнецкая,Bogenhouse
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/294650908/,Москва,sale,flat,6,6,2,51.0,-1,0,24000000,Таганский,Наставнический переулок,6,Курская,
Эльмира Эмирова,realtor,https://www.cian.ru/sale/flat/300273938/,Москва,sale,flat,57,75,2,98.5,-1,0,64025000,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,Меркурий Тауэр
MERSI,real_estate_agent,https://www.cian.ru/sale/flat/301038780/,Москва,sale,flat,12,85,2,89.0,-1,0,55000000,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр,МФК ОКО
ID 78735990,unknown,https://www.cian.ru/sale/flat/301505160/,Москва,sale,flat,21,22,2,47.0,-1,0,23999000,Хорошево-Мневники,3-я Хорошевская ,27к1,Зорге,Хорошевский
MERSI,real_estate_agent,https://www.cian.ru/sale/flat/292207196/,Москва,sale,flat,43,75,2,101.0,-1,0,90000000,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,Меркурий Тауэр
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/288552689/,Москва,sale,flat,46,75,2,114.2,-1,0,86000000,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,Меркурий Тауэр
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/297814123/,Москва,sale,flat,16,30,2,54.0,-1,0,23900000,Щукино,Авиационная ,66,Щукинская,"Авиационная, 66"
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/297457935/,Москва,sale,flat,3,8,2,74.3,-1,0,140000000,Якиманка,Большой Толмачевский переулок,5С5,Полянка,Дом Лаврушинский
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/298529788/,Москва,sale,flat,10,12,2,97.9,-1,0,130000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301016981/,Москва,sale,flat,10,16,2,62.6,-1,0,30990000,Басманный,Старая Басманная ,28/2,Бауманская,
ID 98316769,homeowner,https://www.cian.ru/sale/flat/299233853/,Москва,sale,flat,4,8,2,60.3,-1,0,31000000,Ломоносовский,Ленинский проспект,78,Университет,
BERI,real_estate_agent,https://www.cian.ru/sale/flat/300568239/,Москва,sale,flat,3,5,2,46.7,-1,0,12190000,Новогиреево,Мартеновская ,20,Новогиреево,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/265207233/,Москва,sale,flat,3,6,2,150.8,-1,0,192830189,Арбат,Малый Каковинский переулок,6С1,Смоленская,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/259427417/,Москва,sale,flat,51,75,2,123.0,-1,0,115000000,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,Меркурий Тауэр
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/300573674/,Москва,sale,flat,3,6,2,58.0,-1,0,11700000,Южное Бутово,Чечерский проезд,94,Бунинская аллея,
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/245213486/,Москва,sale,flat,5,7,2,77.4,-1,0,84932100,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов 
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301560356/,Москва,sale,flat,4,4,2,75.7,-1,0,46350000,Марьина роща,проезд 12-й Марьиной рощи,8С2,Марьина Роща,Лофт-квартал Studio #12
Космополис,real_estate_agent,https://www.cian.ru/sale/flat/301758231/,Москва,sale,flat,10,19,2,66.2,-1,0,16500000,Очаково-Матвеевское,Большая Очаковская ,12к7,Очаково,
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/298519060/,Москва,sale,flat,5,19,2,52.0,-1,0,29200000,Хорошево-Мневники,Шелепихинская набережная,34к1зд4,Шелепиха,Сердце Столицы
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/292330245/,Москва,sale,flat,16,20,2,67.0,-1,0,72500000,Пресненский,Мантулинская ,9к4,Москва-Сити,City Park
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301731903/,Москва,sale,flat,5,12,2,46.8,-1,0,11999999,Выхино-Жулебино, Хлобыстова,8К1,Вешняки,
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/298881519/,Москва,sale,flat,4,8,2,77.0,-1,0,91823899,Якиманка,Софийская набережная,34С5,Новокузнецкая,Софийский
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/300752522/,Москва,sale,flat,49,58,2,106.1,-1,0,67500000,Хорошево-Мневники, Народного Ополчения,15К2,Народное Ополчение,Wellton Towers
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/299066218/,Москва,sale,flat,16,17,2,48.5,-1,0,16990000,Хорошево-Мневники, Народного Ополчения,3,Народное Ополчение,Wellton park
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300234401/,Москва,sale,flat,7,7,2,78.0,-1,0,30500000,Таганский,Нижегородская ,32С3,Калитники,Loft FM
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/298881521/,Москва,sale,flat,2,8,2,77.0,-1,0,100000000,Якиманка,Софийская набережная,34,Новокузнецкая,Софийский
Алексей Шамис,realtor,https://www.cian.ru/sale/flat/301424724/,Москва,sale,flat,7,8,2,42.0,-1,0,11100000,Перово,шоссе Энтузиастов,68,Перово,
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/301734685/,Москва,sale,flat,9,15,2,97.25,-1,0,126490000,Хамовники, Усачева,15,Спортивная,Садовые кварталы
ЦАН,real_estate_agent,https://www.cian.ru/sale/flat/299617369/,Москва,sale,flat,7,7,2,78.7,-1,0,20990000,Южнопортовый, Трофимова,22К2,Кожуховская,
Юлия Мамаева,realtor,https://www.cian.ru/sale/flat/301060070/,Москва,sale,flat,7,9,2,43.9,-1,0,17500000,Останкинский,2-я Новоостанкинская ,27,Улица Академика Королёва,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301731904/,Москва,sale,flat,1,9,2,44.2,-1,0,9999999,Новогиреево,Зеленый проспект,64,Новогиреево,
BERI,real_estate_agent,https://www.cian.ru/sale/flat/299374055/,Москва,sale,flat,6,14,2,53.3,-1,0,13290000,Гольяново,Курганская ,10,Щёлковская,
Алла Шмелева,realtor,https://www.cian.ru/sale/flat/300979509/,Москва,sale,flat,9,9,2,44.0,-1,0,16950000,Щукино,Авиационная ,68,Щукинская,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/296506433/,Москва,sale,flat,8,24,2,50.7,-1,0,17200000,Можайский, Толбухина,11К2,Сетунь,
Татьяна Иванова,realtor,https://www.cian.ru/sale/flat/299717364/,Москва,sale,flat,8,9,2,57.0,-1,0,39000000,Хамовники,Ростовская набережная,3,Смоленская,
ID 11333635,unknown,https://www.cian.ru/sale/flat/298726692/,Москва,sale,flat,5,9,2,43.0,-1,0,15990000,Хорошево-Мневники, Генерала Глаголева,25К1,Народное Ополчение,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300350306/,Москва,sale,flat,2,22,2,72.5,-1,0,32500000,Филевский парк,Береговой проезд,5к3,Фили,Фили Град
BERI,real_estate_agent,https://www.cian.ru/sale/flat/300737798/,Москва,sale,flat,12,12,2,38.7,-1,0,17690000,Пресненский,Шелепихинское шоссе,17К3,Шелепиха,
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/300052374/,Москва,sale,flat,5,17,2,55.9,-1,0,18400000,Отрадное,Нововладыкинский проезд,1к3,Окружная,Поколение
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301735474/,Москва,sale,flat,17,17,2,56.6,-1,0,13200000,, Бианки,3,Рассказовка,Город-парк Первый Московский
Delight  Realty,real_estate_agent,https://www.cian.ru/sale/flat/295316100/,Москва,sale,flat,22,42,2,61.6,-1,0,27990000,Филевский парк,Багратионовский проезд,5Ак1,Фили,Filicity
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301168869/,Москва,sale,flat,2,7,2,56.0,-1,0,24990000,Таганский, Александра Солженицына,24,Марксистская,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300526496/,Москва,sale,flat,4,11,2,65.0,-1,0,39000000,Дорогомилово,Кутузовский проспект,4/2,Киевская,
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/297358942/,Москва,sale,flat,2,20,2,45.0,-1,0,25500000,Хорошево-Мневники, Паршина,10,Народное Ополчение,Серебряный парк
Владис,real_estate_agent,https://www.cian.ru/sale/flat/301790761/,Москва,sale,flat,2,22,2,55.8,-1,0,17500000,Западное Дегунино,Дегунинская ,3к2,Моссельмаш,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539774/,Москва,sale,flat,9,10,2,75.0,-1,0,31500000,Басманный, Фридриха Энгельса,31/35,Бауманская,
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/295451385/,Москва,sale,flat,7,9,2,55.1,-1,0,53000000,Пресненский,Большая Бронная ,5,Пушкинская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301805236/,Москва,sale,flat,5,9,2,58.1,-1,0,15900000,, Александры Монаховой,96к2,Бунинская аллея,Бунинские луга
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/300120368/,Москва,sale,flat,3,3,2,107.8,-1,0,70000000,Покровское-Стрешнево,Ленинградское шоссе,23к1,Балтийская,TWEED PARK
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/298565482/,Москва,sale,flat,15,21,2,37.26,-1,0,15950000,Хорошевский, Зорге,9,Полежаевская,Зорге 9
Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/sale/flat/299154733/,Москва,sale,flat,11,21,2,44.9,-1,0,13900000,Сокольники, Сокольнический Вал,3,Рижская,Резиденция Сокольники
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/290380827/,Москва,sale,flat,2,6,2,107.0,-1,0,168955975,Таганский,Серебряническая набережная,19,Чкаловская,АртХаус
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299722529/,Москва,sale,flat,4,20,2,65.1,-1,0,68000000,Пресненский,Мантулинская ,9к6,Москва-Сити,City Park
Vysotsky Estate,real_estate_agent,https://www.cian.ru/sale/flat/300821896/,Москва,sale,flat,5,17,2,51.0,-1,0,13600000,Нижегородский,3-я Карачаровская ,9к3,Перово,
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/299914914/,Москва,sale,flat,3,7,2,45.0,-1,0,45000000,Пресненский,Большой Тишинский переулок,38,Улица 1905 года,Sinatra
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/297114862/,Москва,sale,flat,14,22,2,86.2,-1,0,50000000,Донской, Вавилова,2,Ленинский проспект,Нескучный сад
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/301106779/,Москва,sale,flat,5,5,2,45.1,-1,0,12640000,Перово,Кусковская ,23К5,Кусково,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539733/,Москва,sale,flat,7,14,2,67.0,-1,0,48000000,Дорогомилово,Большая Дорогомиловская ,4,Киевская,
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/297468635/,Москва,sale,flat,6,16,2,64.3,-1,0,29200000,Даниловский, Архитектора Щусева,5к1,ЗИЛ,ЗИЛАРТ
Владис,real_estate_agent,https://www.cian.ru/sale/flat/301792389/,Москва,sale,flat,5,5,2,44.3,-1,0,15000000,Савеловский,Башиловская ,25,Дмитровская,
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/297256144/,Москва,sale,flat,3,49,2,42.6,-1,0,23900000,Хорошево-Мневники, Генерала Глаголева,14Ак1,Народное Ополчение,CRYSTAL Трилогия
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/298749234/,Москва,sale,flat,4,25,2,71.0,-1,0,30600000,Раменки, Янковского,1к3,Аминьевская,Событие
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298169169/,Москва,sale,flat,2,9,2,36.9,-1,0,12300000,Сокол, Алабяна,21К1,Панфиловская,
White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/298562397/,Москва,sale,flat,3,40,2,81.7,-1,0,59500000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/298826427/,Москва,sale,flat,4,8,2,50.0,-1,0,37000000,Гагаринский,Ленинский проспект,38,Ленинский проспект,Lunar
OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/300707466/,Москва,sale,flat,3,5,2,57.0,-1,0,14998880,Можайский,Сколковское шоссе,7,Молодёжная,
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/299465814/,Москва,sale,flat,2,9,2,70.0,-1,0,58500000,Тверской,1-я Тверская-Ямская ,28,Белорусская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/301041042/,Москва,sale,flat,3,7,2,70.0,-1,0,92690000,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов 
Сергей Вячеславович Ермаков,realtor,https://www.cian.ru/sale/flat/301762775/,Москва,sale,flat,31,32,2,55.4,-1,0,15500000,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299369805/,Москва,sale,flat,1,6,2,50.0,-1,0,45000000,Замоскворечье,Большой Ордынский переулок,4С4,Третьяковская,Собрание клубных домов ORDYNKA
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/300101163/,Москва,sale,flat,4,6,2,75.1,-1,0,99000000,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa
Владис,real_estate_agent,https://www.cian.ru/sale/flat/301729267/,Москва,sale,flat,5,9,2,45.2,-1,0,13800000,Чертаново Северное,Сумской проезд,23К2,Южная,
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/294770486/,Москва,sale,flat,18,22,2,53.0,-1,0,32000000,Очаково-Матвеевское,Нежинская ,3,Матвеевская,Городские резиденции SPIRES
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/295773203/,Москва,sale,flat,9,14,2,67.0,-1,0,38000000,Раменки,проспект Генерала Дорохова,39к1,Минская,Собрание клубных домов West Garden
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/294082087/,Москва,sale,flat,4,5,2,46.0,-1,0,13490000,Алексеевский, Константинова,22,ВДНХ,
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/298296901/,Москва,sale,flat,5,6,2,49.6,-1,0,66960000,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa
ЛюксДом,real_estate_agent,https://www.cian.ru/sale/flat/299328634/,Москва,sale,flat,7,12,2,77.2,-1,0,104900000,Хамовники, Ефремова,10с1к4/2,Фрунзенская,Садовые кварталы
ID 8709340,unknown,https://www.cian.ru/sale/flat/301330431/,Москва,sale,flat,8,9,2,40.2,-1,0,25000000,Сокол,Ленинградский проспект,77К2,Сокол,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/301356296/,Москва,sale,flat,5,7,2,66.2,-1,0,77826250,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов 
ЦеНтр ПИК,real_estate_agent,https://www.cian.ru/sale/flat/288255306/,Москва,sale,flat,9,17,2,56.5,-1,0,19789000,Академический,Новочеремушкинская ,24К2,Профсоюзная,
ID 112949620,homeowner,https://www.cian.ru/sale/flat/301168458/,Москва,sale,flat,17,18,2,55.6,-1,0,18700000,Кузьминки,Зеленодольская ,28А,Кузьминки,
ТСН Владис,real_estate_agent,https://www.cian.ru/sale/flat/297667857/,Москва,sale,flat,2,9,2,37.1,-1,0,10990000,Ростокино,проспект Мира,173,Ростокино,
ID 104795526,real_estate_agent,https://www.cian.ru/sale/flat/298562622/,Москва,sale,flat,18,18,2,66.0,-1,0,18990000,Аэропорт,Ленинградский проспект,66К2,Аэропорт,
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/285542196/,Москва,sale,flat,6,26,2,66.4,-1,0,22900000,Западное Дегунино,Дмитровское шоссе,73Б,Верхние Лихоборы,Тринити
MC REALTY,real_estate_agent,https://www.cian.ru/sale/flat/301643153/,Москва,sale,flat,48,78,2,65.0,-1,0,52500000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/299636912/,Москва,sale,flat,14,29,2,50.1,-1,0,30500000,Хорошево-Мневники,Шелепихинская набережная,40к3,Хорошёвская,Sydney City
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299166849/,Москва,sale,flat,10,17,2,41.2,-1,0,20500000,Раменки,проспект Вернадского,10к1,Университет,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/300593020/,Москва,sale,flat,4,11,2,62.7,-1,0,33100000,Раменки,Винницкая ,8к4,Раменки,Настоящее
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/301509983/,Москва,sale,flat,3,19,2,47.7,-1,0,32500000,Раменки, Лобачевского,120к2,Аминьевская,Событие
Московский Квартал,real_estate_agent,https://www.cian.ru/sale/flat/301717047/,Москва,sale,flat,11,15,2,44.0,-1,0,10500000,, 1-я Ватутинская,14к2,Коммунарка,Russian Design District
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301520904/,Москва,sale,flat,4,14,2,43.0,-1,0,27000000,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/300368305/,Москва,sale,flat,10,42,2,42.6,-1,0,18900000,Котловка,Севастопольский проспект,22А,Нагорная,Eniteo
Юлия Неговорина,realtor,https://www.cian.ru/sale/flat/301233886/,Москва,sale,flat,5,9,2,45.0,-1,0,16950000,Можайский, Маршала Неделина,32К2,Рабочий посёлок,
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300199357/,Москва,sale,flat,14,58,2,60.2,-1,0,21000000,Ростокино,проспект Мира,188Бк1,Ростокино,Триколор
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/301007212/,Москва,sale,flat,15,16,2,83.3,-1,0,30500000,Зюзино,Азовская ,24К1,Севастопольская,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300445763/,Москва,sale,flat,6,9,2,36.6,-1,0,10200000,Кузьминки, Маршала Чуйкова,7К2,Кузьминки,
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/300660152/,Москва,sale,flat,9,15,2,46.2,-1,0,35800000,Раменки,Винницкая ,8к3,Раменки,Настоящее
